"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @DaleMoss2: And you always had his back ... and that’s a big effing deal #RidinWithBiden #BFD",FALSE,0,NA,2020-02-28 12:09:38,FALSE,NA,"1233363626733588483",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DaleMoss2",5,TRUE,FALSE,NA,NA
"RT @bohemiantoo: The presidential candidates that love and praise dictators most are: @JoeBiden @MikeBloomberg and @realDonaldTrump https:/…",FALSE,0,NA,2020-02-28 12:09:36,FALSE,NA,"1233363621809475584",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","VintageQueen54",6,TRUE,FALSE,NA,NA
"I hate to say it but I’m a big @JoeBiden guy",FALSE,0,NA,2020-02-28 12:09:36,FALSE,NA,"1233363618118426625",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","evilPHDcorn",0,FALSE,FALSE,NA,NA
"RT @ChazBono: A sincerely touching moment from @JoeBiden. He’s never been my top choice, but if he wins in SC, I’ll likely vote for him. It…",FALSE,0,NA,2020-02-28 12:09:35,FALSE,NA,"1233363617707368449",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bpeter1989",686,TRUE,FALSE,NA,NA
"RT @davidsirota: Take 45 seconds &amp; watch this video -- and retweet it.

You'll see @BernieSanders lead the fight to stop the GOP effort to…",FALSE,0,NA,2020-02-28 12:09:29,FALSE,NA,"1233363592570900480",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HaltForHope",6899,TRUE,FALSE,NA,NA
"RT @joncoopertweets: Raise your hand if you think a @JoeBiden/@KamalaHarris ticket would mop the floor with Trump/Pence. <U+0001F44B>
https://t.co/Ic1…",FALSE,0,NA,2020-02-28 12:09:29,FALSE,NA,"1233363589215375361",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","retired_in_tx",6068,TRUE,FALSE,NA,NA
"@AlwaysElpida @JoeBiden Let me guess:  the dog is Hunter’s crack pipe retriever?",FALSE,0,"AlwaysElpida",2020-02-28 12:09:28,FALSE,"1233199838378053634","1233363585608364033","127727301","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","GretchMcGregor",0,FALSE,FALSE,NA,NA
"RT @chrisjollyhale: In 2014, @JoeBiden wrote a memo to complain that his staff was missing family obligations for work.

“It’s very importa…",FALSE,0,NA,2020-02-28 12:09:26,FALSE,NA,"1233363578658443264",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","GivenGrace1986",1177,TRUE,FALSE,NA,NA
"@SHEPMJS @StuPolitics @JoeBiden Hmmm. Let's see. Stu wasn't too prescient in 2016 either. This is among his greates… https://t.co/TP0xnf3QwN",FALSE,0,"SHEPMJS",2020-02-28 12:09:26,TRUE,"1233222267674353667","1233363576229945344","307575910","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SmoothJazz0204",0,FALSE,FALSE,NA,NA
"RT @Dissensual: Just a reminder: If you're backing @JoeBiden or @PeteButtigieg, you're not for policies that ensure healthcare for all. Wit…",FALSE,0,NA,2020-02-28 12:09:25,FALSE,NA,"1233363575852486656",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MeTaLMaideN8",31,TRUE,FALSE,NA,NA
"@cornell_ian @LBJLibrary @JoeBiden @realDonaldTrump @BarackObama @BernieSanders @MikeBloomberg take notes from @JoeBiden",FALSE,0,"cornell_ian",2020-02-28 12:09:24,FALSE,"1233362413849841664","1233363568055246851","806774569","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","FredWillekens",0,FALSE,FALSE,NA,NA
"RT @DaxBoom: ICYMI

Sanders shouts “SHUT UP” to a voter at his town hall

#JoeBiden<U+0001F1FA><U+0001F1F8> conducts himself professionally and treats everyone w…",FALSE,0,NA,2020-02-28 12:09:22,FALSE,NA,"1233363563420450816",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JohnWOwens",320,TRUE,FALSE,NA,NA
"RT @OliverMcGee: .@realDonaldTrump got lowest black unemployment in history! Retweet! 

@JoeBiden, How do you explain all the upward mobili…",FALSE,0,NA,2020-02-28 12:09:18,FALSE,NA,"1233363544806002688",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LaurieCAguilera",2379,TRUE,FALSE,NA,NA
"RT @joncoopertweets: Bernie Sanders voted FIVE times against the Brady bill.

Bernie Sanders voted FIVE times against the Brady bill.

Bern…",FALSE,0,NA,2020-02-28 12:09:18,FALSE,NA,"1233363544457895937",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iwcandy2",1862,TRUE,FALSE,NA,NA
"RT @OvrcmplctdHstry: @BadSunAK @EmersonPolling @NXSTMediaGroup @JoeBiden @BernieSanders @PeteButtigieg @TomSteyer @amyklobuchar @ewarren @T…",FALSE,0,NA,2020-02-28 12:09:17,FALSE,NA,"1233363539152265217",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AnneLaBarbera",2,TRUE,FALSE,NA,NA
"RT @Ziltap: @taradublinrocks @deejay90192 @JoeBiden @KamalaHarris They are a great team. #Khive #RidinWithBiden https://t.co/nvL8OdyIlW",FALSE,0,NA,2020-02-28 12:09:17,FALSE,NA,"1233363538569318400",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Stacywo22556440",1,TRUE,FALSE,NA,NA
"RT @joncoopertweets: In the wake of @JoeBiden's successful debate and town hall, a pro-Biden super PAC has seen a surge in contributions. T…",FALSE,0,NA,2020-02-28 12:09:16,FALSE,NA,"1233363538334363650",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Paoeluchsinger",469,TRUE,FALSE,NA,NA
"RT @davidsirota: .@JoeBiden's campaign today: “There is no place in the Democratic presidential primary for a candidate who would attack So…",FALSE,0,NA,2020-02-28 12:09:14,FALSE,NA,"1233363529392119809",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ChrisDecato",603,TRUE,FALSE,NA,NA
"RT @ChazBono: A sincerely touching moment from @JoeBiden. He’s never been my top choice, but if he wins in SC, I’ll likely vote for him. It…",FALSE,0,NA,2020-02-28 12:09:14,FALSE,NA,"1233363528687456256",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PCornelius12",686,TRUE,FALSE,NA,NA
"RT @davidsirota: This is insane: @MikeBloomberg &amp; @JoeBiden have both repeatedly pushed for Social Security cuts -- and now they are attack…",FALSE,0,NA,2020-02-28 12:09:14,FALSE,NA,"1233363528112910336",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thejinxyjinx",433,TRUE,FALSE,NA,NA
"@joncoopertweets @JoeBiden @KamalaHarris I would prefer Harris as a Supreme Justice since @senatemajldr elected and… https://t.co/nU0uhDmLVb",FALSE,0,"joncoopertweets",2020-02-28 12:09:14,TRUE,"1233103313446543361","1233363527236227075","27493883","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HEIR2HERE",0,FALSE,FALSE,NA,NA
"RT @JoeBiden: Barack Obama was one hell of a president. https://t.co/Q7YacziNzh",FALSE,0,NA,2020-02-28 12:09:12,FALSE,NA,"1233363518583377920",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jb111",3894,TRUE,FALSE,NA,NA
"@JoeBiden No he wasn’t . #JoeBiden",FALSE,0,"JoeBiden",2020-02-28 12:09:11,FALSE,"1233198883448082432","1233363516087840768","939091","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","e_greta",0,FALSE,FALSE,NA,NA
"@KTforBiden @marypankiw @BBudd8 @JoeBiden I will say sammich - but Sammy is cool too.",FALSE,0,"KTforBiden",2020-02-28 12:09:10,FALSE,"1233259490037895169","1233363511033638913","38979357","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Shrimedianet",0,FALSE,FALSE,NA,NA
"RT @Dissensual: Just a reminder: If you're backing @JoeBiden or @PeteButtigieg, you're not for policies that ensure healthcare for all. Wit…",FALSE,0,NA,2020-02-28 12:09:10,FALSE,NA,"1233363510366740480",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","pegasignart",31,TRUE,FALSE,NA,NA
"RT @joncoopertweets: Bernie Sanders voted FIVE times against the Brady bill.

Bernie Sanders voted FIVE times against the Brady bill.

Bern…",FALSE,0,NA,2020-02-28 12:09:09,FALSE,NA,"1233363506654851073",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","alaskarebel",1862,TRUE,FALSE,NA,NA
"@ChaudhriTaimour @joncoopertweets @JoeBiden @KamalaHarris They only win the popular vote which means nothing.",FALSE,0,"ChaudhriTaimour",2020-02-28 12:09:08,FALSE,"1233192413465907200","1233363501290270721","1207765001177579521","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brassmonkeysuit",0,FALSE,FALSE,NA,NA
"RT @JordanChariton: SHOCKER! @ChrisCuomo abdicated his role as a journalist and let @JoeBiden slide on lying about being arrested in aparth…",FALSE,0,NA,2020-02-28 12:09:08,FALSE,NA,"1233363501135138817",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","vidalguzmanpr",191,TRUE,FALSE,NA,NA
"RT @JoeBiden: Barack Obama was one hell of a president. https://t.co/Q7YacziNzh",FALSE,0,NA,2020-02-28 12:09:07,FALSE,NA,"1233363500644360192",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","holdengreene",3894,TRUE,FALSE,NA,NA
"RT @littledeekay: Good morning, South Carolina!!!

Tomorrow is the big day, and our country is counting on you to lift up our next leader.…",FALSE,0,NA,2020-02-28 12:09:05,FALSE,NA,"1233363491010023430",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Marie_Schwartz4",16,TRUE,FALSE,NA,NA
"@D_jeneration @MSNBC @JoeBiden This morning MSNBC is framing this as Biden will only win in  SC.   <U+0001F928>",FALSE,0,"D_jeneration",2020-02-28 12:09:04,FALSE,"1233140837493747721","1233363485893025792","59862199","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","quicares",0,FALSE,FALSE,NA,NA
"@ChrisBEsq @JoeBiden Now with any luck-The two of you can be jogging together in GITMO!",FALSE,0,"ChrisBEsq",2020-02-28 12:09:02,FALSE,"1233203376109826051","1233363478573912066","2977031254","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","PatriotMassy",0,FALSE,FALSE,NA,NA
"\"Judge turns Hunter Biden's own argument against him, demands he appear in court\" https://t.co/Xa3IS6pf8X @JoeBiden… https://t.co/ZZlrY1iAIs",FALSE,0,NA,2020-02-28 12:09:00,TRUE,NA,"1233363471095541761",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","StuartJ2020",0,FALSE,FALSE,NA,NA
"RT @chrisjollyhale: In 2014, @JoeBiden wrote a memo to complain that his staff was missing family obligations for work.

“It’s very importa…",FALSE,0,NA,2020-02-28 12:09:00,FALSE,NA,"1233363470550282241",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","trevordorn",1177,TRUE,FALSE,NA,NA
"RT @davidsirota: This is insane: @MikeBloomberg &amp; @JoeBiden have both repeatedly pushed for Social Security cuts -- and now they are attack…",FALSE,0,NA,2020-02-28 12:09:00,FALSE,NA,"1233363470411759616",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dill_the_skinny",433,TRUE,FALSE,NA,NA
"RT @davidsirota: Take 45 seconds &amp; watch this video -- and retweet it.

You'll see @BernieSanders lead the fight to stop the GOP effort to…",FALSE,0,NA,2020-02-28 12:08:59,FALSE,NA,"1233363464543854593",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cb765",6899,TRUE,FALSE,NA,NA
"RT @joncoopertweets: Raise your hand if you think a @JoeBiden/@KamalaHarris ticket would mop the floor with Trump/Pence. <U+0001F44B>
https://t.co/Ic1…",FALSE,0,NA,2020-02-28 12:08:59,FALSE,NA,"1233363464250368001",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","KMchugh621",6068,TRUE,FALSE,NA,NA
"RT @SallyDeal4: #JoeBiden's in this race for all those who know too well what it feels like to be on the short end of the stick. 

Let’s gi…",FALSE,0,NA,2020-02-28 12:08:57,FALSE,NA,"1233363456465616896",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TyeahAll4114All",34,TRUE,FALSE,NA,NA
"@mikeandersonsr @BeanK511 The @NBA @Bloomberg, @Google @JoeBiden and a bunch of media types were ok with the way th… https://t.co/mieA8BnLTY",FALSE,0,"mikeandersonsr",2020-02-28 12:08:57,TRUE,"1233335236060229632","1233363456394436608","104924567","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Robertinno53",0,FALSE,FALSE,NA,NA
"RT @WordswithSteph: The Obama-Biden legacy is one of exceptional American achievement. Accomplishments at home &amp; around the world, these gr…",FALSE,0,NA,2020-02-28 12:08:54,FALSE,NA,"1233363443962523648",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","StevenBlide",4,TRUE,FALSE,NA,NA
"@tvwizard85 @ChazBono @JoeBiden my fear as well. If Bernie goes in with the most delegates, but not the req amt &amp; d… https://t.co/bNsgVO7kJi",FALSE,0,"tvwizard85",2020-02-28 12:08:53,TRUE,"1233083453169643520","1233363437817868288","1563428058","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WebbL03",0,FALSE,FALSE,NA,NA
"RT @Rick_H_CA: THIS IS NOT A DRILL!!  RETWEET - RETWEET - RETWEET!!

tRUmp is LYING about #JoeBiden, and we need to get this out to as many…",FALSE,0,NA,2020-02-28 12:08:52,FALSE,NA,"1233363434676375560",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","dawnofzeel",142,TRUE,FALSE,NA,NA
"RT @ArchKennedy: Ukraine has launched a criminal case against Quid Pro Joe alleging he pressured authorities to force the resignation of Pr…",FALSE,0,NA,2020-02-28 12:08:46,FALSE,NA,"1233363412219875328",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Klafmann",255,TRUE,FALSE,NA,NA
"@PhilipWegmann @benshapiro @JoeBiden Wait...What???? @JoeBiden",FALSE,0,"PhilipWegmann",2020-02-28 12:08:44,FALSE,"1233193577309786115","1233363401360977922","591973307","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ruthless_831",0,FALSE,FALSE,NA,NA
"JUST IN: Charleston Mayor @JohnTecklenburg, who won re-election just a few months ago, is endorsing @JoeBiden the d… https://t.co/zwK7ANtySB",FALSE,1,NA,2020-02-28 12:08:43,TRUE,NA,"1233363399792353280",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jslovegrove",0,FALSE,FALSE,NA,NA
"RT @Jodi4Bloomberg: VERY INTERESTING... Candidates @SenWarren, @JoeBiden, @amyklobuchar, @PeteButtigieg Here Are The Billionaires Funding T…",FALSE,0,NA,2020-02-28 12:08:43,FALSE,NA,"1233363396839591936",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CraigMullen731",4,TRUE,FALSE,NA,NA
"RT @PoliticusSarah: .@JoeBiden with an ad that is actually better than the Bloomberg ads.  

It might be the best ad of the season so far.",FALSE,0,NA,2020-02-28 12:08:42,FALSE,NA,"1233363395451260928",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","nancy091013",783,TRUE,FALSE,NA,NA
"RT @WordswithSteph: The Obama-Biden legacy is one of exceptional American achievement. Accomplishments at home &amp; around the world, these gr…",FALSE,0,NA,2020-02-28 12:08:42,FALSE,NA,"1233363391806427136",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iPicNews",4,TRUE,FALSE,NA,NA
"RT @Tinker_Bell_04: @NicolleDWallace It was a raw, authentic, touching moment, which is not uncommon for @JoeBiden and just one of the many…",FALSE,0,NA,2020-02-28 12:08:41,FALSE,NA,"1233363390531297280",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LancelotLinkSpy",20,TRUE,FALSE,NA,NA
"RT @TaritaC: I'm Anti-Bernie because he has no emotional intelligence. He is unable to build coalitions. He is not a capable leader. He mak…",FALSE,0,NA,2020-02-28 12:08:41,FALSE,NA,"1233363388689997825",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","harleyb11",68,TRUE,FALSE,NA,NA
"RT @gayleasher1: This is the New #Biden2020 ad &amp; will be run in Super Tuesday states!

It’s a great testimony from our last President, Bara…",FALSE,0,NA,2020-02-28 12:08:41,FALSE,NA,"1233363387473629184",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","LewisHo67218892",136,TRUE,FALSE,NA,NA
"RT @Sistagrl1: The #SC primary is this Saturday. The first primary of the cycle where voices of Black voters will be heard. @BernieSanders…",FALSE,0,NA,2020-02-28 12:08:40,FALSE,NA,"1233363386622103553",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","aquarius1049",49,TRUE,FALSE,NA,NA
"RT @joncoopertweets: In the wake of @JoeBiden's successful debate and town hall, a pro-Biden super PAC has seen a surge in contributions. T…",FALSE,0,NA,2020-02-28 12:08:40,FALSE,NA,"1233363386550931457",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","OKane33Lysa",469,TRUE,FALSE,NA,NA
"RT @Condor_Law: How is it possible that @JoeBiden is permitted to run - after the clear #QuidProQuo &amp; extortion of #Ukraine?
How come not a…",FALSE,0,NA,2020-02-28 12:08:39,FALSE,NA,"1233363382637600768",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","las38105735",216,TRUE,FALSE,NA,NA
"RT @kellyfphares: NEW: Fox News poll shows @BernieSanders overtaking @JoeBiden with an 8 pt jump since Jan. @MikeBloomberg in 3rd up 6 pts…",FALSE,0,NA,2020-02-28 12:08:37,FALSE,NA,"1233363371766034432",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lbragen",350,TRUE,FALSE,NA,NA
"RT @davidsirota: Take 45 seconds &amp; watch this video -- and retweet it.

You'll see @BernieSanders lead the fight to stop the GOP effort to…",FALSE,0,NA,2020-02-28 12:08:36,FALSE,NA,"1233363367357747201",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AndrewGubler",6899,TRUE,FALSE,NA,NA
"RT @HolleSharon: Poll: @JoeBiden crushing @BernieSanders in South Carolina https://t.co/BGp9KGXVcD via @politico: #Biden2020 #SouthCarolina…",FALSE,0,NA,2020-02-28 12:08:33,FALSE,NA,"1233363355936620552",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sallyagale",3,TRUE,FALSE,NA,NA
"RT @joncoopertweets: Raise your hand if you think a @JoeBiden/@KamalaHarris ticket would mop the floor with Trump/Pence. <U+0001F44B>
https://t.co/Ic1…",FALSE,0,NA,2020-02-28 12:08:31,FALSE,NA,"1233363347149553664",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","stellars1",6068,TRUE,FALSE,NA,NA
"@MariannaNBCNews @PalmerReport @JoeBiden Sadly, Joe Biden's apparent adherence to 'NO SNITCH' or 'Community Code of… https://t.co/oO6fv1Ek5z",FALSE,0,"MariannaNBCNews",2020-02-28 12:08:29,TRUE,"1233175602548609027","1233363339474096128","627643516","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","AveryJarhman",0,FALSE,FALSE,NA,NA
"RT @MsVivicaFox: Yep on the phone making it do what it do! Thank You Marlene! Appreciate your AMAZING support for @JoeBiden @Biden2020SC #W…",FALSE,0,NA,2020-02-28 12:08:28,FALSE,NA,"1233363333107068930",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MorteHoeDevon",363,TRUE,FALSE,NA,NA
