"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@briank24708 @JeffSkolnik @chrislhayes The media has been hyping Bernie. They left Biden for dead before the voting even started.",FALSE,0,"briank24708",2020-03-02 20:20:42,FALSE,"1234565611373633538","1234574372314210304","268641384","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","linsene",0,FALSE,FALSE,NA,NA
"@john89968302 @pwomancu @1socrfan @KashJackson2018 @charliekirk11 @CatalinaLauf @AOC Norway, Sweden, Denmark, Germa… https://t.co/laCwBJacn8",FALSE,0,"john89968302",2020-03-02 20:20:42,TRUE,"1234439500614422530","1234574372238696450","1090958724796014592","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lazylazooo",0,FALSE,FALSE,NA,NA
"RT @davidsirota: When I worked for @BernieSanders 20 yrs ago, he &amp; Wellstone pushed a bill to make sure drug companies couldnt profiteer of…",FALSE,0,NA,2020-03-02 20:20:42,FALSE,NA,"1234574372184166400",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jeeprenegade666",2862,TRUE,FALSE,NA,NA
"RT @EricTrump: I’m dying to know what the Biden campaign promised @PeteButtigieg to have him drop out of the primaries a mere 36 hours befo…",FALSE,0,NA,2020-03-02 20:20:42,FALSE,NA,"1234574372171501568",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","dunn_carlee",5738,TRUE,FALSE,NA,NA
"The Truth about Fidel Castro’s ‘Literacy Program’ and Bernie Sanders’ Marxist Army: The Democratic Socialists of Am… https://t.co/ssV2NUV6z8",FALSE,0,NA,2020-03-02 20:20:42,TRUE,NA,"1234574371919998977",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","River_City",0,FALSE,FALSE,NA,NA
"RT @marktilfordbass: Canvassing for #BernieSanders. https://t.co/n8GWUMokdF",FALSE,0,NA,2020-03-02 20:20:42,FALSE,NA,"1234574371919822849",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","msolis1982",1,TRUE,FALSE,NA,NA
"RT @clintoris: gen z campaigning for bernie https://t.co/EOHEXWWrDj",FALSE,0,NA,2020-03-02 20:20:42,FALSE,NA,"1234574371622019072",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","violentlyepic",5,TRUE,FALSE,NA,NA
"@BernieBroStar @fshakir What about we highlight all of the endorsements that Bernie has gotten there are many to choose from",FALSE,0,"BernieBroStar",2020-03-02 20:20:42,FALSE,"1234558861463506944","1234574371274067970","2347515790","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KevinBlanford8",0,FALSE,FALSE,NA,NA
"RT @_MissLeandra: Bernie shouldn’t have all this power. <U+0001F629>",FALSE,0,NA,2020-03-02 20:20:42,FALSE,NA,"1234574371160616960",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","libsuperstar",1,TRUE,FALSE,NA,NA
"RT @TranslateRealDT: Shortly, Donald Trump will use Twitter to…

a. Pretend He's Sad that Amy Klobuchar Dropped Out;
b. Insult Her Campaign…",FALSE,0,NA,2020-03-02 20:20:42,FALSE,NA,"1234574371156455424",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SueM21731182",101,TRUE,FALSE,NA,NA
"RT @NaomiAKlein: Bloomberg is blanketing the airwaves using #coronavirus to sell himself as The Boss to keep us safe 

But the single great…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574371034808320",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DemocracyTogthr",969,TRUE,FALSE,NA,NA
"RT @maddenifico: Bernie Sanders cult of digital Brownshirts spent months harassing, bullying, and trashing Elizabeth Warren, and her suppor…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574370959511553",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","marmotia",77,TRUE,FALSE,NA,NA
"RT @JediofGallifrey: Even if you just hate bernie a teensy bit less than the other 2... you need to understand that a vote for literally an…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574370766512128",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thenotsohotmess",2,TRUE,FALSE,NA,NA
"@janus303 @Chinchillazllla @SafeBoating \"Bernie can't pass anything!\"

\"probably because Biden and others made it d… https://t.co/QVEtYOwLfV",FALSE,0,"themetrobolist",2020-03-02 20:20:41,TRUE,"1234574194672852994","1234574370284212224","3015877448","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","themetrobolist",0,FALSE,FALSE,NA,NA
"@jjlaybourn I've just watched a video of Bernie on how he helped a Vet with health care... Bernie is a man of the p… https://t.co/abNnTPUd0z",FALSE,0,"jjlaybourn",2020-03-02 20:20:41,TRUE,"1234564722512584704","1234574370133217281","1100929702750052353","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Manc_Marvin",0,FALSE,FALSE,NA,NA
"@StayWonked @ewarren @JoeBiden Very disappointed in your decision...  thousands of americans will die because Biden… https://t.co/fLl8mFDyDo",FALSE,0,"StayWonked",2020-03-02 20:20:41,TRUE,"1234472719883919360","1234574370091290624","21950364","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","berniekracken",0,FALSE,FALSE,NA,NA
"RT @jackdwagner: get out there today. 

https://t.co/Wp8UEh1KGP",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574369898336256",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","level7goth",29,TRUE,FALSE,NA,NA
"@ananavarro @amyklobuchar @KamalaHarris @SenGillibrand @ewarren So wait, she isn’t staying in until Minnesota to st… https://t.co/foHmiawAyo",FALSE,0,"ananavarro",2020-03-02 20:20:41,TRUE,"1234549697936863232","1234574369860587531","19568591","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","nal4america4",0,FALSE,FALSE,NA,NA
"RT @_Anunnery: A message for everybody:

The establishment is scrambling around and sacrificing candidates like chess pieces in a last-ditc…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574369508204547",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","FeloniousBunk",3,TRUE,FALSE,NA,NA
"RT @fshakir: Anyone who thinks Biden would be a better candidate than Bernie against Trump hasn’t been watching the 10 Democratic debates.…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574369357254657",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LibBohemian",2866,TRUE,FALSE,NA,NA
"RT @som3thingwicked: @benshapiro Except for Bernie, I’d say this SMB election spin-off has been eerily prescient #ChooseYourFoghter

https:…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574369193525248",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","patmo61",31,TRUE,FALSE,NA,NA
"RT @DFAaction: BREAKING: @DFAaction is endorsing @BernieSanders for President in the 2020 fight for the Democratic nomination.

Sanders ear…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574369105600512",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Squid_Minty",2680,TRUE,FALSE,NA,NA
"RT @deviIette: Bad Bunny            Bernie Sanders
                       <U+0001F91D>
      Raising minimun wage https://t.co/YZS7CDAxE2",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574369101361153",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Yomalie_",491,TRUE,FALSE,NA,NA
"RT @shrimpbinch: [bernie sanders voice] and you may find yourself ... behind the wheel of a large automobile ...",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368958599174",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","2Lit2Tit",6207,TRUE,FALSE,NA,NA
"RT @Pitt4Hillary: After Black Voters rejected Bernie Sanders yesterday in the South Carolina primary, he skipped the Bloody Sunday celebrat…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368954634242",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jyotsna2964",268,TRUE,FALSE,NA,NA
"RT @rubycramer: Quick note from Bernie‘s presser earlier today in Utah. At one point, when a Washington Post reporter raised his hand, Sand…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368941969410",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","WindyDane",31,TRUE,FALSE,NA,NA
"RT @KyleKulinski: For all Warren supporters, please hear me out. It comes down to policy, record and theory of change. This is why you shou…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368874942469",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Mike_K1987",311,TRUE,FALSE,NA,NA
"RT @biff_maxwell: @LiamRose1000 @NateSilver538 Medicare for all won’t happen unless Dems take control of the Senste, keep the house, and ma…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368757428225",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CResisting",1,TRUE,FALSE,NA,NA
"@OliverHidWoh @shaunking @AbshirDSM @swalker06 @People4Bernie @BernieSanders @BNeidhardt Hell yes! Congratulations!",FALSE,0,"OliverHidWoh",2020-03-02 20:20:41,FALSE,"1234555441989836803","1234574368589545473","2339574482","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","zomghax",0,FALSE,FALSE,NA,NA
"RT @Doodelay: #WarrenEndorseBernie because your supporters share Bernie's values.

•You both believe in overturning the status quo
•You bot…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368434540544",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PLecca39",21,TRUE,FALSE,NA,NA
"RT @notviking: if you live in a super tuesday state then tomorrow you should get out and vote and i think if you do that then you should vo…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368400953346",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","dumbbitchaidan",144,TRUE,FALSE,NA,NA
"RT @AntiheroCepero: @ProudResister @BernieSanders My Cuban-American family is voting for Bernie too! <U+0001F60E>",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368329609216",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Campaign4Bernie",22,TRUE,FALSE,NA,NA
"RT @buttpraxis: Please, I know there’s a lot of mufos I respect who see something in Warren that I don’t. I don’t know what, but I know it…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368266690561",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","urthwyte",363,TRUE,FALSE,NA,NA
"RT @StayWonked: I’d been playing around with some electoral math and delegate math... it’s actually beneficial for @MikeBloomberg to stay i…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574368187060224",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","snw106",211,TRUE,FALSE,NA,NA
"Whatever one may think of Biden or Bernie's chances against Trump in November, the fact is that @_Jason_Dean_ can n… https://t.co/vypLxCHvWC",FALSE,0,"RealYaseenA",2020-03-02 20:20:41,TRUE,"1234573601879273472","1234574368124084224","932059269205250048","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","RealYaseenA",0,FALSE,FALSE,NA,NA
"@Doctor13511 @kayrosef @grumpybirdieS Not it's not. Have you seen The Dem Party of late? What it's attempting to do… https://t.co/9VXluqmUnO",FALSE,0,"Doctor13511",2020-03-02 20:20:41,TRUE,"1234560689198354434","1234574368040202242","1053430553394008064","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","IDIOTdella",0,FALSE,FALSE,NA,NA
"RT @israhirsi: photo taken after my little sister (ilwad) was freaking out she met bernie! https://t.co/PSjFipRrgo",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367930994688",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","is_hela",2219,TRUE,FALSE,NA,NA
"RT @omarkurdi20: #MuslimsForBernie 
Feeling the bern since 2015! Let’s do this. @BernieSanders 
Ohio’s primaries are on 3/17! https://t.co/…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367884967936",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BerniesMuslims",1,TRUE,FALSE,NA,NA
"RT @FlavorFlav: @MrChuckD And .@MrChuckD,,,i didn't sue you on Friday,,,i asked the @berniesanders campaign to correct misleading marketing…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367838830592",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","luckybastard77",30,TRUE,FALSE,NA,NA
"RT @rey_atl: Amy Klobuchar gets a Lake House

Pete Buttigieg gets a Lake House

And Hunter Biden gets new job offers

All thanks to Bloombe…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367763435521",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MaherMahert",63,TRUE,FALSE,NA,NA
"RT @TheRickWilson: Ask yourselves: why does EVERY Republican operative working for Trump -- and I mean EVERY one -- desperately, passionate…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367679447041",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","s_2_th_honda",6102,TRUE,FALSE,NA,NA
"@PaulGavigan4 @WilliamMillen5 @BernieSanders @SharylAttkisson Exactly",FALSE,0,"PaulGavigan4",2020-03-02 20:20:41,FALSE,"1234561119043358724","1234574367658364930","1174868700194844672","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","wogpodcast",0,FALSE,FALSE,NA,NA
"RT @joncoopertweets: Bernie or Biden. Period.

That’s the Democratic choice now. 
https://t.co/MdycUXFmkV",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367603990530",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JoseAFlores20",683,TRUE,FALSE,NA,NA
"RT @Education4Libs: The DNC doesn’t want an open communist like Bernie running for president.

And that’s why these candidates are dropping…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367578841088",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JayJone63128204",267,TRUE,FALSE,NA,NA
"RT @KyleLovesBernie: WITH NEW MORNING CONSULT POLLING SHOWING PETE BUTTIGIEG SUPPORTERS TOP 2ND CHOICE IS BERNIE SANDERS AND PETE NOW DROPP…",FALSE,0,NA,2020-03-02 20:20:41,FALSE,NA,"1234574367260135425",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WeirdFeathers",170,TRUE,FALSE,NA,NA
"@HarbucksCoffee @HanKSmithGA @triofrancos @BernieSanders What do they have in common? And do u care to explain why… https://t.co/aXSL2hwzog",FALSE,0,"HarbucksCoffee",2020-03-02 20:20:41,TRUE,"1234555269096538113","1234574366953758720","386642768","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","nikoCSFB",0,FALSE,FALSE,NA,NA
"RT @ryangrim: Bernie Sanders in 2000, arguing on behalf of his successful House amendment to require drugs funded by public dollars to be s…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574366647570433",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","unicornios4lyfe",245,TRUE,FALSE,NA,NA
"I voted for Bernie Sanders because he is the only candidate that is building a grassroots movement. 
It's not about… https://t.co/fIRE6K43Tr",FALSE,1,NA,2020-03-02 20:20:40,TRUE,NA,"1234574365968171008",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","madelinelich",0,FALSE,FALSE,NA,NA
"@ewarren needs to get out.  She can endorse who she wants.  If #WarrenEndorseBernie - great.

But if #Bernie loses… https://t.co/oDYIdf3Hae",FALSE,0,"ewarren",2020-03-02 20:20:40,TRUE,NA,"1234574365926117376","357606935","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","YouWontFeelThis",0,FALSE,FALSE,NA,NA
"RT @SassySouthern10: AAAAAAANNNNNNNND the Amy's have it <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923> Another one bites the dust and throws support behind NoGoJoe as panicked DEMS…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574365624279042",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","commonsense2al",20,TRUE,FALSE,NA,NA
"RT @RileyRogue: So not only is Klobuchar endorsing Sleepy Joe, now Mayor Pete is as well. The establishment is trying their hardest to cons…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574365544587264",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","FrozenFlash99",66,TRUE,FALSE,NA,NA
"RT @krystalball: The race has come down to Bernie vs Biden just as we expected from the beginning. If you are a progressive, please realize…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574365271810048",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KipPesto",7261,TRUE,FALSE,NA,NA
"RT @swalker06: This is one of the best endorsements of Senator Sanders (and the progressive movement by extension) that I have ever read. h…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574364881846272",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SidSchopenhauer",30,TRUE,FALSE,NA,NA
"RT @Laura10186111: @ryanlcooper @donnasmith1963 @JoeBiden @BernieSanders Joe Biden is a horrible candidate, who voted <U+0001F5F3> for BIG PHARMA, the…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574364588285952",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","1denmadrid",2,TRUE,FALSE,NA,NA
"RT @cann4ing: @krystalball The time for progressive @ewarren supporters to exercise their 2d choice, @BernieSanders, is now! Join the #NotM…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574364458311681",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","shift_in2_turbo",12,TRUE,FALSE,NA,NA
"RT @ryanobles: The moderate wing of the Democratic Party is consolidating- but make no mistake the @BernieSanders campaign knew it was comi…",FALSE,0,NA,2020-03-02 20:20:40,FALSE,NA,"1234574364311478274",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","StevenHarp_",20,TRUE,FALSE,NA,NA
"Pete and Amy to endorse Biden. 
Warren to stay &amp; take votes from Bernie? 

Team effort <U+0001F64C><U+0001F3FC>",FALSE,6,NA,2020-03-02 20:20:40,FALSE,NA,"1234574364223459329",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HayekAndKeynes",0,FALSE,FALSE,NA,NA
"Can someone tell team Bernie that 700 more delegates come after Super Tuesday, so they can save their freak out for… https://t.co/FcpB7wUYmI",FALSE,0,NA,2020-03-02 20:20:40,TRUE,NA,"1234574364214951938",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","notthemessenger",0,FALSE,FALSE,NA,NA
