"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@BernieBroStar The Rainbow Coalition lives on, in the #Bernie2020 campaign.",FALSE,0,"BernieBroStar",2020-03-03 17:17:03,FALSE,"1234843874876678145","1234890546025361408","2347515790","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","bsmithoakland",0,FALSE,FALSE,NA,NA
"VIRGINIAS PLEASE VOTE FOR BERNIE TODAY!!!",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545975169025",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","halesnicole0",0,FALSE,FALSE,NA,NA
"RT @mccaffreyr3: Bernie Sanders’s Scandinavian fantasy - The Washington Post ( Brilliant Fareed Zakaria. Sen Sanders views are not backed u…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545907978240",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Regroover1",111,TRUE,FALSE,NA,NA
"RT @marwilliamson: I experienced a microcosm in my own campaign of what Bernie Sanders experienced yesterday: the pernicious ways they’ll u…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545752707072",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","imakicola",561,TRUE,FALSE,NA,NA
"RT @WaywardWinifred: Bernie Fucking Sanders. Pass it on.",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545685835778",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sophroga",180,TRUE,FALSE,NA,NA
"RT @CCM1956: Donna Brazile tells GOP Chairwoman, 
<U+0001F449><U+0001F449><U+0001F449><U+0001F449>GO TO HELL<U+0001F448><U+0001F448><U+0001F448><U+0001F448>
Not once, but twice on air.
Brazile claims the Dems are NOT stopping a…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545530454016",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NadineH65062119",107,TRUE,FALSE,NA,NA
"RT @shaunking: CALIFORNIA!

Today is in your hands. 

You love @BernieSanders. 
He loves you. 
But today we need you to show up at the poll…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545245241344",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Danielcramer_",661,TRUE,FALSE,NA,NA
"RT @KatherineFisch: Former Beto for Texas staffer here, very sad to see this endorsement. I hope Texas votes for @BernieSanders tomorrow--…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890545052422148",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PaulMancini13",3847,TRUE,FALSE,NA,NA
"RT @SpongeGasm: Remember fellas! A vote for Bernie is a vote for big bulges https://t.co/mrpbPZOrYy",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544934944769",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","alicelarouge",0,TRUE,FALSE,NA,NA
"RT @NaomiAKlein: Fascism is rising worldwide. Babies pushed into the Mediterranean. Pogroms in India. Trump would be utterly unleashed by a…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544922288128",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ackasia9",565,TRUE,FALSE,NA,NA
"RT @SamuelPereles: 70% of Americans support M4A.
Biden opposes that.

74% of Americans support a wealth tax.
Biden opposes that.

67% of Am…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544884568064",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Baelnoren",3692,TRUE,FALSE,NA,NA
"They’re going to be an angry bunch when they keep Bernie out again. https://t.co/WOAFeCbL9d",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544850980865",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","badov49",0,FALSE,FALSE,NA,NA
"@alvaro_delgado @EMRAT @BernieSanders Mmmmmmm wow!",FALSE,0,"alvaro_delgado",2020-03-03 17:17:03,FALSE,"1234889787024084992","1234890544754679809","82788234","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","mdelgad2011",0,FALSE,FALSE,NA,NA
"@Nmondey7 @bex0760 @ThisWeekABC When bernie wins and fires the dnc and their web of consultants and vampires it's going to be glorious.",FALSE,0,"Nmondey7",2020-03-03 17:17:03,FALSE,"1234324452109799425","1234890544679133189","125251436","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WaluigistMaoism",0,FALSE,FALSE,NA,NA
"RT @BernieSanders: When you mark \"Bernie Sanders\" on your ballot, you're not just voting for me.

You're voting to fight for millions of wo…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544519663621",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","arleth_tellez",19431,TRUE,FALSE,NA,NA
"RT @ananavarro: I don’t think all @BernieSanders backers are awful. 
Some are. Some could be Russian bots. Who the hell knows?
Many are goo…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544511365120",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","ritamlat",1711,TRUE,FALSE,NA,NA
"@JRubinBlogger it'd be more honest if she just called him a jew a bunch of times and then made some rude gesture im… https://t.co/12yz8VO7yT",FALSE,0,"JRubinBlogger",2020-03-03 17:17:03,TRUE,"1234888478955048961","1234890544511246336","218975278","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","EtcMars",0,FALSE,FALSE,NA,NA
"RT @DrRupaMarya: @BernieSanders In it to win it, all together now. &lt;3",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544381399042",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ejwensing",2,TRUE,FALSE,NA,NA
"RT @AbshirDSM: Last night history was made. @IlhanMN walked on stage to a Somali Dhaanto song. We Stan <U+0001F1F8><U+0001F1F4> 

Ar Abti Bernie ii Geeya! #NotMe…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544305721345",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lovesilverdaisy",53,TRUE,FALSE,NA,NA
"anyway, https://t.co/o3D87g21Fr",FALSE,0,"adamkshuck",2020-03-03 17:17:03,FALSE,"1234889911028867077","1234890544146456577","65413558","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","adamkshuck",0,FALSE,FALSE,NA,NA
"RT @Magda10Maggie: Am I crazy for predicting the left is going to frame Bernie again &amp; use Biden like a puppet?

I believe the left wants J…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890544062570498",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bekind4america",646,TRUE,FALSE,NA,NA
"RT @BernieSanders: Of the states voting today, these states have same-day voter registration:

<U+2705>California
<U+2705>Colorado
<U+2705>Maine
<U+2705>Minnesota
<U+2705>Uta…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890543584251904",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","unibrowy",3407,TRUE,FALSE,NA,NA
"@lesliem35 @WalkingPupusa @randymco @jdyates51 @Idle0ats @woody_61953 @AOC @BernieSanders I don't think a man who h… https://t.co/khvo4SLRn5",FALSE,0,"lesliem35",2020-03-03 17:17:03,TRUE,"1234886926399868929","1234890543462846465","23717374","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Blundergust",0,FALSE,FALSE,NA,NA
"@danpfeiffer A lot of time between now and November but the house is on fire and we're looking at the following:

B… https://t.co/z94VJ96Xr0",FALSE,0,"danpfeiffer",2020-03-03 17:17:03,TRUE,"1234885528236879873","1234890543437635584","2922928743","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ZiggyStarbutts",0,FALSE,FALSE,NA,NA
"@TransformedMe @lisastark351 @krystalball If Bernie won...and he won’t, he would be as effective as he has been the… https://t.co/HCyx4DPLcF",FALSE,0,"TransformedMe",2020-03-03 17:17:03,TRUE,"1234620632425328641","1234890543332831232","22529246","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","navgirl63",0,FALSE,FALSE,NA,NA
"RT @Ivan14991549: @ReillocNaes @BernieSanders Only assholes who hate change.",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890543332777985",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ReillocNaes",1,TRUE,FALSE,NA,NA
"You forgot to insult us again. You know us the \"Actual Democrats\". You normally insult us with venom.

Waiting.... https://t.co/HfXEKSfS8R",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890543307554816",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","crazyfamilyomg",0,FALSE,FALSE,NA,NA
"RT @JumaaneWilliams: Last night I joined dozens of excited &amp; energized #Bernie2020 volunteers in North Carolina to cover some turf &amp; make s…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890543261310976",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","GhenosAdrian",299,TRUE,FALSE,NA,NA
"RT @marwilliamson: What Bernie stands for is not radical or extreme. It’s nothing more than a return to the traditional FDR Democratic Part…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890543185956866",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SilentNoMore99",3128,TRUE,FALSE,NA,NA
"@thehill how is bernie, who as been in DC for decades not an insider?",FALSE,0,"thehill",2020-03-03 17:17:03,FALSE,"1234890027215142912","1234890543123124237","1917731","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Manoncamelshump",0,FALSE,FALSE,NA,NA
"RT @BernieSanders: Are you willing to fight for someone you don't know as much as you're willing to fight for yourself? https://t.co/3QcPdv…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890543060148224",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tkeffer",4626,TRUE,FALSE,NA,NA
"RT @hollyotterbein: New: Alexandra Rojas, executive director of left-wing Justice Democrats, says she hopes Elizabeth Warren “stops attacki…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890542967742464",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Kraggath",962,TRUE,FALSE,NA,NA
"RT @agraybee: It wasn’t billed as a pre-funeral, but it was silently accepted as one. Either Bernie didn’t pick up on that or he didn’t car…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890542749646848",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FarsightEnclave",13,TRUE,FALSE,NA,NA
"RT @MarkRuffalo: What do all of these countries have in common? Everything Bernie wants for our country: Universal Health Care, Social Secu…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890542703501312",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","wisteriagal81",245,TRUE,FALSE,NA,NA
"RT @BernieSanders: #WithTheseHands we can have Medicare for All.

#WithTheseHands we can have a Green New Deal.

#WithTheseHands we can hav…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890542535839753",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Henrieeta2",5374,TRUE,FALSE,NA,NA
"RT @fshakir: Anyone who thinks Biden would be a better candidate than Bernie against Trump hasn’t been watching the 10 Democratic debates.…",FALSE,0,NA,2020-03-03 17:17:03,FALSE,NA,"1234890542145769474",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ApeironDomina",7554,TRUE,FALSE,NA,NA
"RT @LibsInAmerica: “And for people to use Russian talking points to sow division among Americans, that is stupid,” she added. “So, Ronna, g…",FALSE,0,NA,2020-03-03 17:17:02,FALSE,NA,"1234890541713764353",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","2silentnomore1",186,TRUE,FALSE,NA,NA
"@cyordan nice analysis :) 

i concur on basically all points, i hope enough people see that Bernie is the only viab… https://t.co/YMr1ETAzk8",FALSE,0,"cyordan",2020-03-03 17:17:02,TRUE,"1234880755999920128","1234890541525065729","257011690","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","hamasmi00898032",0,FALSE,FALSE,NA,NA
"RT @MikeMacRaeMike: Seeing the people who are apoplectic about Bernie makes Bernie such the obvious choice",FALSE,0,NA,2020-03-03 17:17:02,FALSE,NA,"1234890541449588738",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","elephants54",2,TRUE,FALSE,NA,NA
