"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@BustTheNotes @IfYouWriteHimIn @Fiorella_im @EmmaVigeland @BernieSanders I was a tulsi supporter hurt by the Bernie… https://t.co/skld0MaRFX",FALSE,0,"BustTheNotes",2020-03-05 23:24:14,TRUE,"1233222233755131904","1235707726501568512","2407146102","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LoganSajdowitz",0,FALSE,FALSE,NA,NA
"RT @BrandyLJensen: feminists for bernie",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707726396887040",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","beadtweets",63,TRUE,FALSE,NA,NA
"@BernieSanders The side of beating trump",FALSE,0,"BernieSanders",2020-03-05 23:24:14,FALSE,"1235705162699870216","1235707726375706624","216776631","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","artabenoza",0,FALSE,FALSE,NA,NA
"RT @thetreyvincent: Bernie Sanders in 1995 calling out a homophobe in front of congress. https://t.co/aAjIlxcUQ7",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707726199574528",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","valenzm29",18341,TRUE,FALSE,NA,NA
"RT @JordanChariton: A 1 on 1 debate between @JoeBiden and @BernieSanders for 2 hours can turn this # upside down...https://t.co/FV7RNnZ91b",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707726191382529",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dreascommand",303,TRUE,FALSE,NA,NA
"She was the best candidate to move the progressive agenda forward, but the #BernieBros would never get behind her.… https://t.co/8ADWGZ5ThS",FALSE,0,"jen_kerns",2020-03-05 23:24:14,TRUE,"1235706386169745409","1235707725851451392","1462511858","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","jen_kerns",0,FALSE,FALSE,NA,NA
"RT @StumpforTrump: Crazy Bernie and Sleepy Joe Biden want open borders and no more deportations

Pew research shows the majority of America…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707725255868416",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SparksRepWomen",34,TRUE,FALSE,NA,NA
"RT @fred_guttenberg: Seriously?  Is this how @BernieSanders surrogates are going to be.  Even Anita Hill does not feel this way.  This is d…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707724970803202",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Lorax_Sneetch",754,TRUE,FALSE,NA,NA
"RT @BernieSanders: The question in this election is simple: which side are you on?

The side of Wall Street or working people? https://t.co…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707724781899776",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","aleahanderson",1581,TRUE,FALSE,NA,NA
"RT @twinkpersister: Hey Warren Twitter! A lot of you know me on here because I have been a vocal supporter of Elizabeth Warren. From today…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707724442275840",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AnnieTheBruce",1841,TRUE,FALSE,NA,NA
"RT @skullmandible: thrilled to welcome warren voters! when bernie dropped out of the race in 2016 his supporters were treated like toxic di…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707724207357959",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","deijiidraws",89,TRUE,FALSE,NA,NA
"RT @babaosamie: Sanders camp needs to pivot to the “new deal democrat” “FDR Democrat” messaging NOW. It will work w the boomers. https://t.…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707724199088134",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","CastagnoPeter",35,TRUE,FALSE,NA,NA
"RT @BernieSanders: The question in this election is simple: which side are you on?

The side of Wall Street or working people? https://t.co…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707724014522368",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","milkfacewaste",1581,TRUE,FALSE,NA,NA
"RT @ofcltarrtarr: .@BernieSanders has never said a negative thing about @ewarren. Remember that <U+0001F49C>",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707723942998016",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","painter_nancy",139,TRUE,FALSE,NA,NA
"RT @NicolasEdny: On the on the side of Black women in the South who repudiated you!",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707723905409025",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WordsOnIce",1,TRUE,FALSE,NA,NA
"RT @charliekirk11: The Democrat Primary began with:

—6 minorities

—5 women

—3 millennials 

—1 openly gay man

And Democrat voters rejec…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707723523788800",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ringo1256",5700,TRUE,FALSE,NA,NA
"RT @slevine17: @truthglow @ssotwelltx I'm ok with 2 terms for Bernie.",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707723108544512",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","truthglow",1,TRUE,FALSE,NA,NA
"RT @NateSilver538: Biden winning in places he wasn't supposed to (ME, MN) makes it hard to know where Sanders is on firm ground right now.…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707723041271808",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Capitol_Weekly",10,TRUE,FALSE,NA,NA
"It's Biden vs. Bernie.

Out of money and Hope's of winning... Elizabeth Warren is out of the Democratic leadership… https://t.co/UMjEvfDdOP",FALSE,0,NA,2020-03-05 23:24:14,TRUE,NA,"1235707723016269826",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CanBizJournal",0,FALSE,FALSE,NA,NA
"RT @NateSilver538: Biden winning in places he wasn't supposed to (ME, MN) makes it hard to know where Sanders is on firm ground right now.…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722932178945",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","metallicpipeli1",10,TRUE,FALSE,NA,NA
"RT @thetreyvincent: Bernie Sanders in 1995 calling out a homophobe in front of congress. https://t.co/aAjIlxcUQ7",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722923835392",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brookkesuttonn",18341,TRUE,FALSE,NA,NA
"RT @BernieSanders: The question in this election is simple: which side are you on?

The side of Wall Street or working people? https://t.co…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722806378496",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","talltalia",1581,TRUE,FALSE,NA,NA
"RT @_alextwt: this sucks to admit but is entirely true. young people are bernie's biggest supporters, but if we don't get our asses out the…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722705899526",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","beccpas",32503,TRUE,FALSE,NA,NA
"RT @DiamondJoe1942: Why do I care about Trump voters? All I have to do is turn out my own base to win. And in case you haven't noticed, my…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722521174016",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BrettMargheim",1,TRUE,FALSE,NA,NA
"RT @kinematografi: most of the states bernie won in aren't even 100% reporting. we're talking about a difference of under 50 delegates. the…",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722491990017",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","stoogemyh",3665,TRUE,FALSE,NA,NA
"RT @thetreyvincent: Bernie Sanders in 1995 calling out a homophobe in front of congress. https://t.co/aAjIlxcUQ7",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722466840579",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","justin_adame59",18341,TRUE,FALSE,NA,NA
"RT @TeamJoe: Barack Obama was one hell of a president. So why did Bernie Sanders want to primary him? https://t.co/jIboMcVT4W",FALSE,0,NA,2020-03-05 23:24:14,FALSE,NA,"1235707722349363200",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Fran_Neena20409",280,TRUE,FALSE,NA,NA
"RT @Supreme_Bashar: @WayneDupreeShow Bernie’s going to get a serious request for his detailed coronary medical records right about now. #Be…",FALSE,0,NA,2020-03-05 23:24:13,FALSE,NA,"1235707721380433922",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Supreme_Bashar",3,TRUE,FALSE,NA,NA
"@kyoaurelius thats if she endorses bernie. she already has said shes not endorsing anyone right now, and im worries… https://t.co/xFtiJnP608",FALSE,0,"kyoaurelius",2020-03-05 23:24:13,TRUE,"1235698059629211648","1235707721174917122","929149352697892865","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","soawkwardbud",0,FALSE,FALSE,NA,NA
"RT @RealJamesWoods: I respectfully disagree. If it weren’t for James Madison, California and New York would be running America. States righ…",FALSE,0,NA,2020-03-05 23:24:13,FALSE,NA,"1235707721082720258",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LaughinRussell",4324,TRUE,FALSE,NA,NA
"@seanhannity And Russians Bernie, don't forget the Russians.",FALSE,0,"seanhannity",2020-03-05 23:24:13,FALSE,"1235688867992350720","1235707720944230401","41634520","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","AndySalvagni",0,FALSE,FALSE,NA,NA
"@SenSanders And honestly speak owe versus , what your earnings will be the rest of your life which is way over 6 fi… https://t.co/L0F9Z0AVsl",FALSE,0,"SenSanders",2020-03-05 23:24:13,TRUE,"1235200639564574721","1235707720881315841","29442313","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jerseyshoreRE4U",0,FALSE,FALSE,NA,NA
